2025-04-21 00:00:00,11368.98046875,107.30345153808594,12797.575481770833,106.4916888809204,False,0
2025-04-22 00:00:00,11654.830078125,107.69915008544922,12793.2526171875,106.51024993896485,False,0
2025-04-23 00:00:00,11849.25,108.01571655273438,12790.106217447918,106.5280513381958,False,0
2025-04-24 00:00:00,12089.3095703125,108.5894775390625,12788.536614583334,106.54891674041748,False,0
2025-04-25 00:00:00,12178.490234375,108.63893127441406,12787.798151041667,106.57081024169922,False,0
2025-04-28 00:00:00,12186.51953125,109.01483917236328,12785.717682291666,106.59360725402831,False,0
2025-04-29 00:00:00,12257.26953125,109.20280456542969,12784.269876302084,106.61578239440918,False,0
2025-04-30 00:00:00,12276.3896484375,109.33140563964844,12782.715071614582,106.6377709197998,False,0
2025-05-01 00:00:00,12353.8701171875,108.95863342285156,12781.466940104166,106.65823719024658,False,0
2025-05-02 00:00:00,12536.2001953125,108.39202117919922,12781.58947265625,106.67425998687744,False,0
2025-05-05 00:00:00,12456.83984375,108.28267669677734,12780.840872395833,106.68954082489013,False,0
2025-05-06 00:00:00,12361.16015625,108.6107177734375,12779.55673828125,106.70763313293457,False,0
2025-05-07 00:00:00,12414.98046875,108.72006225585938,12778.26947265625,106.72754100799561,False,0
2025-05-08 00:00:00,12487.0,108.3323745727539,12778.243671875,106.74614490509033,False,0
2025-05-09 00:00:00,12480.3095703125,108.4317855834961,12778.15673828125,106.76553855895996,False,0
2025-05-12 00:00:00,12888.1298828125,107.58683776855469,12780.92833984375,106.78226917266846,True,15
2025-05-13 00:00:00,12981.8896484375,107.84529113769531,12783.561536458334,106.79902320861817,True,14
2025-05-14 00:00:00,12995.7802734375,107.7359390258789,12787.090670572916,106.81357124328613,True,13
2025-05-15 00:00:00,13052.7197265625,108.04409790039062,12790.193802083333,106.82912322998047,True,12
2025-05-16 00:00:00,13145.8798828125,108.23296356201172,12793.318600260416,106.84522918701173,True,11
2025-05-19 00:00:00,13159.3095703125,108.24291229248047,12796.695065104166,106.85850559234619,True,10
2025-05-20 00:00:00,13108.51953125,108.0838623046875,12799.221731770833,106.87028778076171,True,9
2025-05-21 00:00:00,12897.419921875,107.49736785888672,12799.686998697916,106.87659568786621,True,8
2025-05-22 00:00:00,12891.9501953125,107.81546783447266,12800.7593359375,106.88297878265381,True,7
2025-05-23 00:00:00,12806.240234375,107.91487121582031,12800.862005208333,106.89293834686279,True,6
2025-05-27 00:00:00,13069.3203125,108.22303009033203,12802.732272135416,106.90605182647705,True,5
2025-05-28 00:00:00,12996.669921875,107.97451782226562,12803.774739583334,106.91841144561768,True,4
2025-05-29 00:00:00,13049.009765625,108.28267669677734,12805.318873697917,106.93094318389893,True,3
2025-05-30 00:00:00,13049.1298828125,108.64053344726562,12806.90400390625,106.94384674072266,True,2
2025-06-02 00:00:00,13104.240234375,108.27479553222656,12809.64013671875,106.95379730224609,True,1
2025-06-03 00:00:00,13180.4501953125,108.1751480102539,12812.702805989584,106.9635429763794,True,0
2025-06-04 00:00:00,13181.9697265625,108.59369659423828,12815.800338541667,106.97650569915771,True,0
2025-06-05 00:00:00,13113.4697265625,108.27479553222656,12818.215338541666,106.98806934356689,True,0
2025-06-06 00:00:00,13249.8095703125,107.6968002319336,12821.4020703125,106.99640087127686,True,0
2025-06-09 00:00:00,13263.1298828125,107.84628295898438,12824.95806640625,107.00337795257569,True,0
2025-06-10 00:00:00,13336.2900390625,107.89610290527344,12830.575065104167,107.00943107604981,True,0
2025-06-11 00:00:00,13299.8701171875,108.07548522949219,12835.60486328125,107.01804298400879,True,0
2025-06-12 00:00:00,13350.849609375,108.3844223022461,12841.205657552084,107.02536449432372,True,0
2025-06-13 00:00:00,13202.259765625,108.22496795654297,12844.791920572916,107.03183990478516,True,0
2025-06-16 00:00:00,13328.4296875,108.07548522949219,12847.083248697916,107.03756790161133,True,0
2025-06-17 00:00:00,13217.51953125,108.64351654052734,12847.98984375,107.04618488311768,True,0
2025-06-18 00:00:00,13213.8798828125,108.7232437133789,12848.525911458333,107.05593376159668,True,0
2025-06-20 00:00:00,13185.83984375,108.91259002685547,12848.79017578125,107.06834007263184,True,0
2025-06-23 00:00:00,13312.75,109.00227355957031,12850.148841145834,107.08011924743653,True,0
2025-06-24 00:00:00,13461.099609375,109.14179229736328,12852.472369791667,107.09117809295654,True,0
2025-06-25 00:00:00,13461.169921875,109.20158386230469,12855.31490234375,107.10219367980957,True,0
2025-06-26 00:00:00,13569.2900390625,109.5204849243164,12860.014036458333,107.11446144104004,True,0
2025-06-27 00:00:00,13641.099609375,109.38096618652344,12864.842701822916,107.12480934143066,True,0
2025-06-30 00:00:00,13712.7099609375,109.65999603271484,12869.8063671875,107.13537887573243,True,0
2025-07-01 00:00:00,13697.6796875,109.5999984741211,12874.665234375,107.14530616760254,True,0
2025-07-02 00:00:00,13763.0400390625,109.55000305175781,12879.484967447917,107.1548857498169,True,0
2025-07-03 00:00:00,13879.98046875,109.36000061035156,12884.7791015625,107.16170619964599,True,0
2025-07-07 00:00:00,13771.1103515625,109.22000122070312,12889.0834375,107.16596874237061,True,0
